signal_id,date,symbol,name,instrument_type,action,strategy,score,opportunity_decision,opportunity_grade,market_regime,price,entry,stop,target,reward_risk,cost_pct,reason,meta_json,created_at
51b1f9afd3c3f494,2026-06-04,NESN.SW,Nestle,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,76.6800,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 1.4593108920886315, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 76.68000030517578, ""currency"": ""CHF"", ""fx_to_base"": 1.0901999473571777, ""priority"": ""satellite"", ""readiness"": 70.0, ""recent_low"": 76.68000030517578, ""region"": ""europe"", ""role"": ""defensive_quality"", ""rsi14"": 43.157066791934334, ""sector"": ""consumer_staples"", ""sma20"": 78.28000030517578, ""sma200"": 74.89918750762939, ""sma50"": 77.00088882446289, ""universe_score"": 3, ""vol20"": 3169974.1, ""volume"": 2999568.0}",2026-06-04
6550daf39cd9c4a8,2026-06-04,NOVN.SW,Novartis,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,115.8400,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 2.345341177097217, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 115.83999633789062, ""currency"": ""CHF"", ""fx_to_base"": 1.0901999473571777, ""priority"": ""satellite"", ""readiness"": 70.0, ""recent_low"": 111.4800033569336, ""region"": ""europe"", ""role"": ""defensive_quality"", ""rsi14"": 47.6563647739637, ""sector"": ""healthcare"", ""sma20"": 116.46100006103515, ""sma200"": 109.01274379730225, ""sma50"": 117.38360000610352, ""universe_score"": 3, ""vol20"": 2639420.05, ""volume"": 2867918.0}",2026-06-04
853c02650a0d8bca,2026-06-04,NVDA,NVIDIA,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,217.7250,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 7.836838547542131, ""base_currency"": ""EUR"", ""benchmark"": ""EQQQ.MI"", ""close"": 217.72500610351562, ""currency"": ""USD"", ""fx_to_base"": 0.8597999811172485, ""priority"": ""leader"", ""readiness"": 70.0, ""recent_low"": 208.77999877929688, ""region"": ""us_growth"", ""role"": ""ai_leader"", ""rsi14"": 53.540009355053165, ""sector"": ""semiconductors"", ""sma20"": 219.37775192260742, ""sma200"": 188.40954765319825, ""sma50"": 202.8999008178711, ""universe_score"": 5, ""vol20"": 170865979.15, ""volume"": 82337883.0}",2026-06-04
e035c0436f3e5908,2026-06-04,PRY.MI,Prysmian,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,150.6000,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 5.876766521924193, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 150.60000610351562, ""currency"": ""EUR"", ""fx_to_base"": 1.0, ""priority"": ""leader"", ""readiness"": 70.0, ""recent_low"": 144.5, ""region"": ""italy"", ""role"": ""italian_global_leader"", ""rsi14"": 57.6814004533922, ""sector"": ""electrification"", ""sma20"": 150.5349998474121, ""sma200"": 98.65152923583985, ""sma50"": 130.1680764770508, ""universe_score"": 4, ""vol20"": 1205057.25, ""volume"": 1095983.0}",2026-06-04
5ccd12ab7354db24,2026-06-04,PST.MI,Poste Italiane,stock,WATCH,near_breakout_setup,69.2,,,risk_on,25.8200,,,,,,Setup breakout in avvicinamento: prezzo vicino al massimo recente; attendere chiusura sopra livello con volumi adeguati.,"{""atr14"": 0.4066894703102426, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 25.81999969482422, ""currency"": ""EUR"", ""fx_to_base"": 1.0, ""high20_prev"": 25.84000015258789, ""priority"": ""satellite"", ""readiness"": 69.2, ""region"": ""italy"", ""role"": ""defensive_income"", ""rsi14"": 72.90813405787249, ""sector"": ""financial_services"", ""sma200"": 21.464875526428223, ""sma50"": 22.942899932861327, ""universe_score"": 3, ""vol20"": 3117041.45, ""volume"": 2874847.0, ""volume_ratio"": 0.92}",2026-06-04
3196e09dcecb950a,2026-06-04,ROG.SW,Roche,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,321.7000,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 6.27849950761576, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 321.70001220703125, ""currency"": ""CHF"", ""fx_to_base"": 1.0901999473571777, ""priority"": ""satellite"", ""readiness"": 70.0, ""recent_low"": 313.0, ""region"": ""europe"", ""role"": ""defensive_quality"", ""rsi14"": 52.824166890507954, ""sector"": ""healthcare"", ""sma20"": 319.5999984741211, ""sma200"": 298.481545791626, ""sma50"": 318.44695922851565, ""universe_score"": 3, ""vol20"": 800772.35, ""volume"": 679824.0}",2026-06-04
2f2241f1c091aa57,2026-06-04,SIE.DE,Siemens,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,272.0500,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 7.591187310363316, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 272.04998779296875, ""currency"": ""EUR"", ""fx_to_base"": 1.0, ""priority"": ""leader"", ""readiness"": 70.0, ""recent_low"": 267.1000061035156, ""region"": ""europe"", ""role"": ""industrial_leader"", ""rsi14"": 57.54221929923808, ""sector"": ""industrials"", ""sma20"": 268.77749786376955, ""sma200"": 237.42059448242188, ""sma50"": 247.9689990234375, ""universe_score"": 4, ""vol20"": 1019813.9, ""volume"": 792332.0}",2026-06-04
48f61de91ecd4212,2026-06-04,SU.PA,Schneider Electric,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,281.8500,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 8.548153733436463, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 281.8500061035156, ""currency"": ""EUR"", ""fx_to_base"": 1.0, ""priority"": ""leader"", ""readiness"": 70.0, ""recent_low"": 264.45001220703125, ""region"": ""europe"", ""role"": ""industrial_compounder"", ""rsi14"": 59.35623642549127, ""sector"": ""electrification"", ""sma20"": 270.58750228881837, ""sma200"": 242.35916442871093, ""sma50"": 261.51148498535156, ""universe_score"": 4, ""vol20"": 916992.0, ""volume"": 1151827.0}",2026-06-04
50ea148fae5a959f,2026-06-04,SWDA.MI,iShares Core MSCI World UCITS ETF,etf,WATCH,near_breakout_setup,68.6,,,risk_on,123.9100,,,,,,Setup breakout in avvicinamento: prezzo vicino al massimo recente; attendere chiusura sopra livello con volumi adeguati.,"{""atr14"": 0.9265580232572392, ""base_currency"": ""EUR"", ""benchmark"": ""SWDA.MI"", ""close"": 123.91000366210938, ""currency"": ""EUR"", ""fx_to_base"": 1.0, ""high20_prev"": 124.5999984741211, ""priority"": ""core"", ""readiness"": 68.6, ""region"": ""global"", ""role"": ""core_global"", ""rsi14"": 71.56125151991668, ""sector"": ""global_equity"", ""sma200"": 111.92935001373291, ""sma50"": 117.17759994506837, ""universe_score"": 5, ""vol20"": 123956.65, ""volume"": 106223.0, ""volume_ratio"": 0.86}",2026-06-04
685585e30863b4fe,2026-06-04,TRN.MI,Terna,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,9.8760,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 0.16831184871024368, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 9.87600040435791, ""currency"": ""EUR"", ""fx_to_base"": 1.0, ""priority"": ""satellite"", ""readiness"": 70.0, ""recent_low"": 9.616000175476074, ""region"": ""italy"", ""role"": ""defensive_income"", ""rsi14"": 48.10269885356482, ""sector"": ""utilities"", ""sma20"": 9.896750116348267, ""sma200"": 9.269814057350159, ""sma50"": 9.984820098876954, ""universe_score"": 3, ""vol20"": 3512349.6, ""volume"": 3676887.0}",2026-06-04
3ef75c0355d2ae5f,2026-06-04,TTE.PA,TotalEnergies,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,77.3800,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 1.652284091110299, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 77.37999725341797, ""currency"": ""EUR"", ""fx_to_base"": 1.0, ""priority"": ""satellite"", ""readiness"": 70.0, ""recent_low"": 74.62999725341797, ""region"": ""europe"", ""role"": ""cyclical_leader"", ""rsi14"": 50.64134774990056, ""sector"": ""energy"", ""sma20"": 77.71300010681152, ""sma200"": 61.67187021255493, ""sma50"": 77.5962060546875, ""universe_score"": 3, ""vol20"": 3989637.8, ""volume"": 2602618.0}",2026-06-04
6483baa20a9e4bdc,2026-06-04,UBSG.SW,UBS Group,stock,WATCH,trend_pullback,85.4,,,risk_on,37.5800,37.5800,36.3100,40.1200,2.00,,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Segnale non eseguito in paper: capitale/size non sufficiente con i limiti attuali.","{""atr14"": 0.8079385037783905, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 37.58000183105469, ""currency"": ""CHF"", ""fx_to_base"": 1.0901999473571777, ""priority"": ""satellite"", ""recent_low"": 36.310001373291016, ""region"": ""europe"", ""role"": ""financial_leader"", ""rsi14"": 67.95601087909638, ""score_breakdown"": {""base"": 50.0, ""cost"": 0.0, ""cost_pct"": 0.0, ""reward_risk"": 0.0, ""risk"": 8.0, ""risk_pct"": 3.38, ""rsi"": 5.0, ""strategy"": 8.0, ""trend"": 9.74, ""universe"": 0.0, ""volume"": 4.63}, ""sector"": ""financials"", ""sma20"": 36.47750015258789, ""sma200"": 32.21746545791626, ""sma50"": 33.53702548980713, ""universe_score"": 3, ""vol20"": 5546848.25, ""volume"": 8112853.0}",2026-06-04
340a53e3269a53c7,2026-06-04,UCG.MI,UniCredit,stock,WATCH,trend_pullback,80.7,,,risk_on,74.1700,74.1700,71.5259,79.4582,2.00,,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Segnale non eseguito in paper: capitale/size non sufficiente con i limiti attuali.","{""atr14"": 1.7627538441588129, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 74.16999816894531, ""currency"": ""EUR"", ""fx_to_base"": 1.0, ""priority"": ""satellite"", ""recent_low"": 72.23999786376953, ""region"": ""italy"", ""role"": ""italian_financial_leader"", ""rsi14"": 60.06113181016934, ""score_breakdown"": {""base"": 50.0, ""cost"": 0.0, ""cost_pct"": 0.0, ""reward_risk"": 0.0, ""risk"": 8.0, ""risk_pct"": 3.56, ""rsi"": 10.0, ""strategy"": 8.0, ""trend"": 7.46, ""universe"": 0.0, ""volume"": -2.75}, ""sector"": ""financials"", ""sma20"": 72.35999984741211, ""sma200"": 65.79580821990967, ""sma50"": 67.8670565032959, ""universe_score"": 3, ""vol20"": 4617152.05, ""volume"": 3345892.0}",2026-06-04
809a77853b122154,2026-06-04,UNH,UnitedHealth,stock,WATCH,trend_pullback,83.7,,,risk_on,394.4950,394.4950,374.7200,434.0450,2.00,,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Segnale non eseguito in paper: capitale/size non sufficiente con i limiti attuali.","{""atr14"": 10.094280619741715, ""base_currency"": ""EUR"", ""benchmark"": ""CSSPX.MI"", ""close"": 394.4949951171875, ""currency"": ""USD"", ""fx_to_base"": 0.8597999811172485, ""priority"": ""leader"", ""recent_low"": 374.7200012207031, ""region"": ""us"", ""role"": ""healthcare_quality"", ""rsi14"": 65.92473028676042, ""score_breakdown"": {""base"": 50.0, ""cost"": 0.0, ""cost_pct"": 0.0, ""reward_risk"": 0.0, ""risk"": 8.0, ""risk_pct"": 5.01, ""rsi"": 5.0, ""strategy"": 8.0, ""trend"": 13.09, ""universe"": 2.0, ""volume"": -2.36}, ""sector"": ""healthcare"", ""sma20"": 385.6127502441406, ""sma200"": 325.7019354248047, ""sma50"": 346.95849975585935, ""universe_score"": 4, ""vol20"": 6547651.65, ""volume"": 5005233.0}",2026-06-04
598b8a0ba23c5498,2026-06-04,WMT,Walmart,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,118.3400,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 3.106411929081355, ""base_currency"": ""EUR"", ""benchmark"": ""CSSPX.MI"", ""close"": 118.33999633789062, ""currency"": ""USD"", ""fx_to_base"": 0.8597999811172485, ""priority"": ""leader"", ""readiness"": 70.0, ""recent_low"": 112.7300033569336, ""region"": ""us"", ""role"": ""defensive_compounder"", ""rsi14"": 40.01853061887264, ""sector"": ""consumer_staples"", ""sma20"": 124.41759910583497, ""sma200"": 114.92028747558594, ""sma50"": 125.88078216552735, ""universe_score"": 4, ""vol20"": 23837859.25, ""volume"": 9806585.0}",2026-06-04
854de1b2cbd10c98,2026-06-04,XOM,Exxon Mobil,stock,WATCH,trend_pullback,80.6,,,risk_on,153.2800,153.2800,144.7100,170.4200,2.00,,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Segnale non eseguito in paper: capitale/size non sufficiente con i limiti attuali.","{""atr14"": 4.082211304781683, ""base_currency"": ""EUR"", ""benchmark"": ""CSSPX.MI"", ""close"": 153.27999877929688, ""currency"": ""USD"", ""fx_to_base"": 0.8597999811172485, ""priority"": ""satellite"", ""recent_low"": 144.7100067138672, ""region"": ""us"", ""role"": ""cyclical_leader"", ""rsi14"": 52.83213503889549, ""score_breakdown"": {""base"": 50.0, ""cost"": 0.0, ""cost_pct"": 0.0, ""reward_risk"": 0.0, ""risk"": 2.0, ""risk_pct"": 5.59, ""rsi"": 10.0, ""strategy"": 8.0, ""trend"": 15.57, ""universe"": 0.0, ""volume"": -5.0}, ""sector"": ""energy"", ""sma20"": 151.59503555297852, ""sma200"": 131.20846138000488, ""sma50"": 153.31656127929688, ""universe_score"": 3, ""vol20"": 16719632.7, ""volume"": 3929554.0}",2026-06-04
0ab2d3977fec5cce,2026-06-12,AAPL,Apple,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,291.5975,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 7.29171409374701, ""base_currency"": ""EUR"", ""benchmark"": ""EQQQ.MI"", ""close"": 291.5975036621094, ""currency"": ""USD"", ""fx_to_base"": 0.8639000058174133, ""priority"": ""leader"", ""readiness"": 70.0, ""recent_low"": 287.3800048828125, ""region"": ""us_growth"", ""role"": ""quality_mega_cap"", ""rsi14"": 44.47752861422403, ""sector"": ""consumer_technology"", ""sma20"": 303.9043762207031, ""sma200"": 266.45874176025393, ""sma50"": 285.3714547729492, ""universe_score"": 5, ""vol20"": 49392155.0, ""volume"": 16934600.0}",2026-06-12
3e0d6665fe53191f,2026-06-12,ASML.AS,ASML Holding,stock,WATCH,controlled_breakout,100.0,NO_GO,A,risk_on,1629.6000,1629.6000,1525.0053,1838.7894,2.00,0.59,"Breakout sopra massimo recente in trend primario positivo, con volume superiore alla media e RSI sotto soglia estrema. Forza relativa favorevole: +39.40% rispetto a EXW1.MI. Momento non propizio: momentum poco equilibrato.","{""atr14"": 60.994678055140994, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""breakout_extension_atr"": 0.71, ""close"": 1629.5999755859375, ""cost_pct"": 0.59, ""currency"": ""EUR"", ""fx_to_base"": 1.0, ""high20_prev"": 1586.0, ""opportunity"": {""adjustment"": 24.0, ""checks"": [{""name"": ""mercato"", ""note"": ""contesto generale favorevole"", ""points"": 4.0, ""status"": ""pass""}, {""name"": ""trend"", ""note"": ""prezzo sopra SMA50 e SMA200 ordinata"", ""points"": 6.0, ""status"": ""pass""}, {""name"": ""timing"", ""note"": ""breakout fresco, non ancora tirato"", ""points"": 10.0, ""status"": ""pass""}, {""name"": ""momentum"", ""note"": ""RSI fuori zona utile"", ""points"": -5.0, ""status"": ""fail""}, {""name"": ""partecipazione"", ""note"": ""volume sopra media"", ""points"": 4.0, ""status"": ""pass""}, {""name"": ""rischio"", ""note"": ""rischio accettabile ma non ideale"", ""points"": 1.0, ""status"": ""caution""}, {""name"": ""costi"", ""note"": ""costi compatibili con il trade"", ""points"": 4.0, ""status"": ""pass""}], ""decision"": ""NO_GO"", ""grade"": ""A"", ""hard_blocks"": [""momentum poco equilibrato""], ""opportunity_score"": 100.0, ""technical_score"": 93.4, ""threshold"": 62.0}, ""priority"": ""leader"", ""region"": ""europe"", ""relative_strength"": {""adjustment"": 7.0, ""benchmark_return_pct"": -2.59, ""benchmark_symbol"": ""EXW1.MI"", ""reason"": ""strumento nettamente più forte del benchmark"", ""relative_strength_pct"": 39.4, ""state"": ""very_strong"", ""symbol_return_pct"": 36.81}, ""risk_pct"": 6.42, ""role"": ""european_leader"", ""rsi14"": 74.61950525997403, ""score_breakdown"": {""base"": 50.0, ""cost"": -2.0, ""cost_pct"": 0.59, ""reward_risk"": 0.0, ""risk"": 2.0, ""risk_pct"": 6.42, ""rsi"": 0.0, ""strategy"": 10.0, ""trend"": 18.0, ""universe"": 4.0, ""volume"": 4.38}, ""sector"": ""semiconductors"", ""sma200"": 1066.0075381469726, ""sma50"": 1318.1491528320312, ""universe_score"": 5, ""vol20"": 705559.35, ""volume"": 1014928.0, ""volume_ratio"": 1.44}",2026-06-12
393909dcdfaa20ca,2026-06-12,AVGO,Broadcom,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,380.2400,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 21.831830297731667, ""base_currency"": ""EUR"", ""benchmark"": ""EQQQ.MI"", ""close"": 380.239990234375, ""currency"": ""USD"", ""fx_to_base"": 0.8639000058174133, ""priority"": ""leader"", ""readiness"": 70.0, ""recent_low"": 370.3299865722656, ""region"": ""us_growth"", ""role"": ""ai_infrastructure"", ""rsi14"": 40.98718323362042, ""sector"": ""semiconductors"", ""sma20"": 418.6370025634766, ""sma200"": 357.2618597412109, ""sma50"": 406.4110009765625, ""universe_score"": 4, ""vol20"": 30686486.2, ""volume"": 10603024.0}",2026-06-12
985720963c9c0f24,2026-06-12,CAT,Caterpillar,stock,WATCH,trend_pullback,94.0,GO,A,risk_on,908.8000,908.8000,854.7300,1016.9400,2.00,0.59,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa favorevole: +20.86% rispetto a CSSPX.MI. Momento propizio: checklist A, score opportunità 100.0. Fondamentali: strong (73.9/100, qualita fondamentale forte). Diario segnali prudente: questa famiglia storica ha risultati deboli (41.7% positivi, +2.12% medio). Allocazione: non scelto oggi (limite nuovi ingressi gia raggiunto).","{""allocation"": {""decision"": ""SKIPPED"", ""reason"": ""limite nuovi ingressi gia raggiunto"", ""score"": 95.4}, ""atr14"": 33.882915846206586, ""base_currency"": ""EUR"", ""benchmark"": ""CSSPX.MI"", ""close"": 908.7999877929688, ""cost_pct"": 0.59, ""currency"": ""USD"", ""distance_sma20_pct"": 1.82, ""fundamentals"": {""adjustment"": 6.0, ""earnings_blackout"": {""action"": ""watch"", ""active"": false, ""days_to_earnings"": 53, ""earnings_date"": ""2026-08-04"", ""enabled"": true, ""penalty_points"": 5.0}, ""error"": null, ""events"": {""latest_quarter"": null, ""next_earnings_date"": ""2026-08-04""}, ""metrics"": {""analyst_count"": 26.0, ""beta"": 1.603, ""current_price"": 908.97, ""current_ratio"": 1.353, ""debt_to_equity"": 230.793, ""dividend_yield"": 0.73, ""earnings_growth"": 0.302, ""eps_revision_balance"": 29.0, ""ev_to_ebitda"": 31.135, ""forward_pe"": 30.199303, ""free_cashflow"": 3776624896.0, ""market_cap"": 418664251392.0, ""operating_cashflow"": 12320000000.0, ""operating_margin"": 0.18180001, ""payout_ratio"": 0.2958, ""price_to_book"": 22.437609, ""price_to_sales"": 5.9170976, ""profit_margin"": 0.13328, ""recommendation_mean"": 2.07143, ""revenue_growth"": 0.222, ""roe"": 0.51331, ""target_mean_price"": 944.1019, ""trailing_pe"": 45.199898}, ""quality_gate"": {""blocked"": false, ""enabled"": true, ""weak_subscores"": []}, ""reason"": ""qualita fondamentale forte"", ""score"": 73.9, ""source"": ""yfinance"", ""state"": ""strong"", ""subscores"": {""analyst"": 75.0, ""balance_sheet"": 51.5, ""cashflow"": 80.0, ""growth"": 95.0, ""profitability"": 81.7, ""shareholder"": 78.0, ""valuation"": 52.0}}, ""fx_to_base"": 0.8639000058174133, ""learning_feedback"": {""adjustment"": -6.0, ""avg_close_return_pct"": 2.12, ""bucket"": ""stock|trend_pullback|GO|A|risk_on"", ""count"": 12, ""positive_rate"": 41.7, ""verdict"": ""weak""}, ""opportunity"": {""adjustment"": 26.0, ""checks"": [{""name"": ""mercato"", ""note"": ""contesto generale favorevole"", ""points"": 4.0, ""status"": ""pass""}, {""name"": ""trend"", ""note"": ""prezzo sopra SMA50 e SMA200 ordinata"", ""points"": 6.0, ""status"": ""pass""}, {""name"": ""timing"", ""note"": ""rimbalzo vicino alla media breve"", ""points"": 10.0, ""status"": ""pass""}, {""name"": ""momentum"", ""note"": ""RSI in zona costruttiva"", ""points"": 4.0, ""status"": ""pass""}, {""name"": ""partecipazione"", ""note"": ""volume debole"", ""points"": -3.0, ""status"": ""caution""}, {""name"": ""rischio"", ""note"": ""rischio accettabile ma non ideale"", ""points"": 1.0, ""status"": ""caution""}, {""name"": ""costi"", ""note"": ""costi compatibili con il trade"", ""points"": 4.0, ""status"": ""pass""}], ""decision"": ""GO"", ""grade"": ""A"", ""hard_blocks"": [], ""opportunity_score"": 100.0, ""technical_score"": 88.0, ""threshold"": 62.0}, ""priority"": ""satellite"", ""recent_low"": 854.72998046875, ""region"": ""us"", ""relative_strength"": {""adjustment"": 7.0, ""benchmark_return_pct"": 10.41, ""benchmark_symbol"": ""CSSPX.MI"", ""reason"": ""strumento nettamente più forte del benchmark"", ""relative_strength_pct"": 20.86, ""state"": ""very_strong"", ""symbol_return_pct"": 31.27}, ""risk_pct"": 5.95, ""role"": ""cyclical_leader"", ""rsi14"": 54.30056174913333, ""score_breakdown"": {""base"": 50.0, ""cost"": -2.0, ""cost_pct"": 0.59, ""reward_risk"": 0.0, ""risk"": 2.0, ""risk_pct"": 5.95, ""rsi"": 10.0, ""strategy"": 8.0, ""trend"": 18.0, ""universe"": 0.0, ""volume"": -5.0}, ""sector"": ""industrials"", ""sma20"": 892.5934997558594, ""sma200"": 657.9539872741699, ""sma50"": 854.8528088378906, ""universe_score"": 3, ""vol20"": 2761524.5, ""volume"": 936190.0, ""volume_ratio"": 0.34}",2026-06-12
5cd6427faf5ac64e,2026-06-12,COST,Costco,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,973.0400,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 21.512037481046693, ""base_currency"": ""EUR"", ""benchmark"": ""CSSPX.MI"", ""close"": 973.0399780273438, ""currency"": ""USD"", ""fx_to_base"": 0.8639000058174133, ""priority"": ""leader"", ""readiness"": 70.0, ""recent_low"": 951.97998046875, ""region"": ""us"", ""role"": ""defensive_compounder"", ""rsi14"": 43.052060028075445, ""sector"": ""consumer_staples"", ""sma20"": 1000.6224914550781, ""sma200"": 955.22302734375, ""sma50"": 1004.192705078125, ""universe_score"": 4, ""vol20"": 2471940.65, ""volume"": 588513.0}",2026-06-12
de7040cc2c3b23b6,2026-06-12,CSSPX.MI,iShares Core S&P 500 UCITS ETF,etf,WATCH,trend_pullback_setup,70.0,,,risk_on,691.2900,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 6.295826510845732, ""base_currency"": ""EUR"", ""benchmark"": ""SWDA.MI"", ""close"": 691.2899780273438, ""currency"": ""EUR"", ""fx_to_base"": 1.0, ""priority"": ""core"", ""readiness"": 70.0, ""recent_low"": 678.5599975585938, ""region"": ""us"", ""role"": ""core_us"", ""rsi14"": 56.81920341526182, ""sector"": ""broad_market"", ""sma20"": 692.4914978027343, ""sma200"": 631.4028482055664, ""sma50"": 667.53919921875, ""universe_score"": 5, ""vol20"": 14536.7, ""volume"": 32593.0}",2026-06-12
5aa4b7b16a3504d8,2026-06-12,EIMI.MI,iShares Core MSCI Emerging Markets IMI UCITS ETF,etf,WATCH,trend_pullback,100.0,GO,A,risk_on,47.8600,47.8600,45.4550,52.6700,2.00,0.59,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa favorevole: +5.75% rispetto a SWDA.MI. Momento propizio: checklist A, score opportunità 100.0. Allocazione: non scelto oggi (limite nuovi ingressi gia raggiunto).","{""allocation"": {""decision"": ""SKIPPED"", ""reason"": ""limite nuovi ingressi gia raggiunto"", ""score"": 100.0}, ""atr14"": 1.0152378852997537, ""base_currency"": ""EUR"", ""benchmark"": ""SWDA.MI"", ""close"": 47.86000061035156, ""cost_pct"": 0.59, ""currency"": ""EUR"", ""distance_sma20_pct"": 1.52, ""fx_to_base"": 1.0, ""opportunity"": {""adjustment"": 30.0, ""checks"": [{""name"": ""mercato"", ""note"": ""contesto generale favorevole"", ""points"": 4.0, ""status"": ""pass""}, {""name"": ""trend"", ""note"": ""prezzo sopra SMA50 e SMA200 ordinata"", ""points"": 6.0, ""status"": ""pass""}, {""name"": ""timing"", ""note"": ""rimbalzo vicino alla media breve"", ""points"": 10.0, ""status"": ""pass""}, {""name"": ""momentum"", ""note"": ""RSI in zona costruttiva"", ""points"": 4.0, ""status"": ""pass""}, {""name"": ""partecipazione"", ""note"": ""volume debole"", ""points"": -3.0, ""status"": ""caution""}, {""name"": ""rischio"", ""note"": ""stop abbastanza vicino ma non casuale"", ""points"": 5.0, ""status"": ""pass""}, {""name"": ""costi"", ""note"": ""costi compatibili con il trade"", ""points"": 4.0, ""status"": ""pass""}], ""decision"": ""GO"", ""grade"": ""A"", ""hard_blocks"": [], ""opportunity_score"": 100.0, ""technical_score"": 92.1, ""threshold"": 62.0}, ""priority"": ""satellite"", ""recent_low"": 45.45500183105469, ""region"": ""global"", ""relative_strength"": {""adjustment"": 7.0, ""benchmark_return_pct"": 9.26, ""benchmark_symbol"": ""SWDA.MI"", ""reason"": ""strumento nettamente più forte del benchmark"", ""relative_strength_pct"": 5.75, ""state"": ""very_strong"", ""symbol_return_pct"": 15.01}, ""risk_pct"": 5.03, ""role"": ""satellite_emerging"", ""rsi14"": 57.837984083586555, ""score_breakdown"": {""base"": 50.0, ""cost"": -2.0, ""cost_pct"": 0.59, ""reward_risk"": 0.0, ""risk"": 8.0, ""risk_pct"": 5.03, ""rsi"": 10.0, ""strategy"": 8.0, ""trend"": 14.64, ""universe"": 0.0, ""volume"": -3.5}, ""sector"": ""emerging_markets"", ""sma20"": 47.14124984741211, ""sma200"": 40.54017501831055, ""sma50"": 45.34459983825683, ""universe_score"": 3, ""vol20"": 118443.55, ""volume"": 77026.0, ""volume_ratio"": 0.65}",2026-06-12
