date,symbol,name,instrument_type,action,strategy,score,score_details,price,entry,stop,target,reward_risk,qty,notional,estimated_round_trip_cost,reason
2026-05-06,NVDA,NVIDIA,stock,WATCH,trend_pullback,77.7,"strategia +8.0, trend +6.2, R/R +0.0, RSI +10.0, rischio +8.0, volumi -3.4, universo +4.0, costi -15.0; forza relativa -8.0 (-7.58% vs EQQQ.MI); opportunita +18.0, decisione NO_GO, grado B",205.31,205.31,194.74,226.45,2.0,0.33371,58.28,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa debole: -7.58% rispetto a EQQQ.MI. Momento non propizio: costi troppo pesanti."
2026-05-06,AAPL,Apple,stock,WATCH,near_breakout_setup,66.0,"radar breakout, distanza livello 0.65%, volume x0.48",285.37,,,,,0.0,0.0,0.0,Setup breakout in avvicinamento: prezzo vicino al massimo recente; attendere chiusura sopra livello con volumi adeguati.
2026-05-06,AMZN,Amazon,stock,WATCH,near_breakout_setup,52.0,"radar breakout, distanza livello 1.09%, volume x0.39",275.565,,,,,0.0,0.0,0.0,Setup breakout in avvicinamento: prezzo vicino al massimo recente; attendere chiusura sopra livello con volumi adeguati.
2026-05-06,AVGO,Broadcom,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 4.83%",423.83,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-06,COST,Costco,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -0.40%",996.53,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-06,WMT,Walmart,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 1.13%",129.945,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-06,LLY,Eli Lilly,stock,WATCH,trend_pullback,22.8,"strategia +8.0, trend +5.8, R/R +0.0, RSI +10.0, rischio -8.0, volumi -5.0, universo +2.0, costi -15.0; forza relativa -8.0 (-13.15% vs CSSPX.MI); opportunita -17.0, decisione NO_GO, grado D",991.46,991.46,850.51,1273.36,2.0,0.069104,58.28,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa debole: -13.15% rispetto a CSSPX.MI. Momento non propizio: prezzo troppo distante dalla SMA20, distanza stop non efficiente, costi troppo pesanti."
2026-05-06,XOM,Exxon Mobil,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -1.95%",148.01,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-06,ASML.AS,ASML Holding,stock,WATCH,trend_pullback,67.8,"strategia +8.0, trend +18.0, R/R +0.0, RSI +10.0, rischio -8.0, volumi +3.8, universo +4.0, costi -15.0; forza relativa +7.0 (+12.29% vs EXW1.MI); opportunita -10.0, decisione NO_GO, grado C",1305.0,1305.0,1167.4,1580.2,2.0,0.044662,58.28,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa favorevole: +12.29% rispetto a EXW1.MI. Momento non propizio: prezzo troppo distante dalla SMA20, distanza stop non efficiente, costi troppo pesanti."
2026-05-06,SU.PA,Schneider Electric,stock,WATCH,trend_pullback,74.9,"strategia +8.0, trend +11.6, R/R +0.0, RSI +10.0, rischio +2.0, volumi +2.4, universo +2.0, costi -15.0; forza relativa +7.0 (+14.37% vs EXW1.MI); opportunita -3.0, decisione NO_GO, grado B",282.7,282.7,260.55,327.0,2.0,0.206172,58.28,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa favorevole: +14.37% rispetto a EXW1.MI. Momento non propizio: prezzo troppo distante dalla SMA20, costi troppo pesanti."
2026-05-06,SU.PA,Schneider Electric,stock,WATCH,controlled_breakout,100.0,"strategia +10.0, trend +11.6, R/R +0.0, RSI +10.0, rischio +8.0, volumi +2.4, universo +2.0, costi -15.0; forza relativa +7.0 (+14.37% vs EXW1.MI); opportunita +21.0, decisione NO_GO, grado A",282.7,282.7,272.5704,302.9592,2.0,0.206172,58.28,2.0,"Breakout sopra massimo recente in trend primario positivo, con volume superiore alla media e RSI sotto soglia estrema. Forza relativa favorevole: +14.37% rispetto a EXW1.MI. Momento non propizio: costi troppo pesanti."
2026-05-06,TTE.PA,TotalEnergies,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -0.62%",76.75,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-06,NESN.SW,Nestle,stock,WATCH,trend_pullback,88.4,"strategia +8.0, trend +4.6, R/R +0.0, RSI +10.0, rischio +8.0, volumi -2.2, universo +0.0, costi -15.0; forza relativa +7.0 (+6.30% vs EXW1.MI); opportunita +18.0, decisione NO_GO, grado A",78.61,78.61,76.3346,83.1608,2.0,0.679663,58.28,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa favorevole: +6.30% rispetto a EXW1.MI. Momento non propizio: costi troppo pesanti."
2026-05-06,NOVN.SW,Novartis,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -1.23%",115.64,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-06,ROG.SW,Roche,stock,WATCH,trend_pullback,67.3,"strategia +8.0, trend +8.7, R/R +0.0, RSI +5.0, rischio +8.0, volumi -4.4, universo +0.0, costi -15.0; forza relativa -8.0 (-5.90% vs EXW1.MI); opportunita +15.0, decisione NO_GO, grado C",318.5,318.5,308.8413,337.8174,2.0,0.167749,58.28,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa debole: -5.90% rispetto a EXW1.MI. Momento non propizio: costi troppo pesanti."
2026-05-06,ENEL.MI,Enel,stock,WATCH,trend_pullback,100.0,"strategia +8.0, trend +12.1, R/R +0.0, RSI +10.0, rischio +8.0, volumi -1.1, universo +0.0, costi -15.0; forza relativa +7.0 (+6.47% vs EXW1.MI); opportunita +21.0, decisione NO_GO, grado A",9.846,9.846,9.5313,10.4754,2.0,5.919662,58.28,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa favorevole: +6.47% rispetto a EXW1.MI. Momento non propizio: costi troppo pesanti."
2026-05-06,ENI.MI,Eni,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -1.53%",22.97,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-06,UCG.MI,UniCredit,stock,WATCH,trend_pullback,47.8,"strategia +8.0, trend +4.8, R/R +0.0, RSI +10.0, rischio -8.0, volumi +8.0, universo +0.0, costi -15.0; opportunita -10.0, decisione NO_GO, grado D",70.94,70.94,63.05,86.72,2.0,0.821609,58.28,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Momento non propizio: prezzo troppo distante dalla SMA20, distanza stop non efficiente, costi troppo pesanti."
2026-05-06,G.MI,Assicurazioni Generali,stock,WATCH,controlled_breakout,93.2,"strategia +10.0, trend +8.7, R/R +0.0, RSI +5.0, rischio +8.0, volumi +2.5, universo +0.0, costi -15.0; forza relativa +7.0 (+12.24% vs EXW1.MI); opportunita +17.0, decisione NO_GO, grado A",39.09,39.09,37.9609,41.3482,2.0,1.491046,58.28,2.0,"Breakout sopra massimo recente in trend primario positivo, con volume superiore alla media e RSI sotto soglia estrema. Forza relativa favorevole: +12.24% rispetto a EXW1.MI. Momento non propizio: costi troppo pesanti."
2026-05-06,LDO.MI,Leonardo,stock,WATCH,trend_pullback,70.4,"strategia +8.0, trend +8.2, R/R +0.0, RSI +10.0, rischio -8.0, volumi +3.2, universo +0.0, costi -15.0; forza relativa +7.0 (+7.78% vs EXW1.MI); opportunita +7.0, decisione NO_GO, grado C",55.96,55.96,51.06,65.76,2.0,1.041547,58.28,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa favorevole: +7.78% rispetto a EXW1.MI. Momento non propizio: distanza stop non efficiente, costi troppo pesanti."
2026-05-06,TRN.MI,Terna,stock,WATCH,trend_pullback,100.0,"strategia +8.0, trend +10.9, R/R +0.0, RSI +10.0, rischio +8.0, volumi +1.9, universo +0.0, costi -15.0; forza relativa +7.0 (+10.63% vs EXW1.MI); opportunita +21.0, decisione NO_GO, grado A",10.24,10.24,9.9508,10.8184,2.0,5.691894,58.28,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa favorevole: +10.63% rispetto a EXW1.MI. Momento non propizio: costi troppo pesanti."
2026-05-06,PST.MI,Poste Italiane,stock,WATCH,trend_pullback,100.0,"strategia +8.0, trend +6.5, R/R +0.0, RSI +10.0, rischio +8.0, volumi +8.0, universo +0.0, costi -15.0; opportunita +25.0, decisione NO_GO, grado A",22.74,22.74,21.95,24.32,2.0,2.563104,58.28,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Momento non propizio: costi troppo pesanti."
2026-05-06,PST.MI,Poste Italiane,stock,WATCH,controlled_breakout,100.0,"strategia +10.0, trend +6.5, R/R +0.0, RSI +10.0, rischio +8.0, volumi +8.0, universo +0.0, costi -15.0; opportunita +25.0, decisione NO_GO, grado A",22.74,22.74,22.2568,23.7064,2.0,2.563104,58.28,2.0,"Breakout sopra massimo recente in trend primario positivo, con volume superiore alla media e RSI sotto soglia estrema. Momento non propizio: costi troppo pesanti."
2026-05-06,MONC.MI,Moncler,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -0.17%",54.2,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-06,CPR.MI,Campari,stock,WATCH,trend_pullback,95.1,"strategia +8.0, trend +6.9, R/R +0.0, RSI +10.0, rischio +2.0, volumi +5.2, universo +0.0, costi -15.0; forza relativa +7.0 (+7.75% vs EXW1.MI); opportunita +21.0, decisione NO_GO, grado A",6.546,6.546,6.076,7.486,2.0,8.90391,58.28,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa favorevole: +7.75% rispetto a EXW1.MI. Momento non propizio: costi troppo pesanti."
2026-05-07,SWDA.MI,iShares Core MSCI World UCITS ETF,etf,WATCH,near_breakout_setup,56.6,"radar breakout, distanza livello 0.03%, volume x1.06",119.63,,,,,0.0,0.0,0.0,Setup breakout in avvicinamento: prezzo vicino al massimo recente; attendere chiusura sopra livello con volumi adeguati.
2026-05-07,EIMI.MI,iShares Core MSCI Emerging Markets IMI UCITS ETF,etf,WATCH,near_breakout_setup,71.0,"radar breakout, distanza livello 0.42%, volume x1.10",46.75,,,,,0.0,0.0,0.0,Setup breakout in avvicinamento: prezzo vicino al massimo recente; attendere chiusura sopra livello con volumi adeguati.
2026-05-07,EXW1.MI,iShares Core EURO STOXX 50 UCITS ETF,etf,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -1.64%",58.51,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-07,NVDA,NVIDIA,stock,WATCH,trend_pullback,74.0,"strategia +8.0, trend +7.6, R/R +0.0, RSI +10.0, rischio +2.0, volumi -3.6, universo +4.0, costi -2.0; forza relativa -8.0 (-3.74% vs EQQQ.MI); opportunita +6.0, decisione NO_GO, grado B",211.37,211.37,194.74,244.63,2.0,1.768181,317.75,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa debole: -3.74% rispetto a EQQQ.MI. Momento non propizio: prezzo troppo distante dalla SMA20."
2026-05-07,AVGO,Broadcom,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 2.47%",417.55,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-07,COST,Costco,stock,WATCH,trend_pullback,100.0,"strategia +8.0, trend +5.2, R/R +0.0, RSI +10.0, rischio +8.0, volumi -5.0, universo +2.0, costi -2.0; forza relativa -8.0 (-4.43% vs CSSPX.MI); opportunita +30.0, decisione GO, grado A; fondamentali +6.0",1001.05,1001.05,973.7049,1055.7402,2.0,0.514432,437.83,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa debole: -4.43% rispetto a CSSPX.MI. Momento propizio: checklist A, score opportunità 98.2. Fondamentali: strong (73.8/100, qualita fondamentale forte). Allocazione: non scelto oggi (limite nuovi ingressi gia raggiunto)."
2026-05-07,WMT,Walmart,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 1.03%",129.855,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-07,LLY,Eli Lilly,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 5.01%",970.25,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-07,CAT,Caterpillar,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 8.14%",898.65,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-07,ASML.AS,ASML Holding,stock,WATCH,near_breakout_setup,70.6,"radar breakout, distanza livello 0.48%, volume x1.06",1300.0,,,,,0.0,0.0,0.0,Setup breakout in avvicinamento: prezzo vicino al massimo recente; attendere chiusura sopra livello con volumi adeguati.
2026-05-07,ASML.AS,ASML Holding,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 5.09%",1300.0,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-07,SU.PA,Schneider Electric,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 1.84%",275.2,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-07,TTE.PA,TotalEnergies,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -2.44%",75.27,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-07,NESN.SW,Nestle,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -0.03%",77.48,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-07,NOVN.SW,Novartis,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -2.90%",113.3,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-07,ROG.SW,Roche,stock,WATCH,trend_pullback,100.0,"strategia +8.0, trend +9.0, R/R +0.0, RSI +10.0, rischio +8.0, volumi -1.0, universo +0.0, costi -2.0; forza relativa -8.0 (-4.33% vs EXW1.MI); opportunita +30.0, decisione GO, grado A; fondamentali +6.0",321.9,321.9,312.149,341.402,2.0,1.244868,437.83,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa debole: -4.33% rispetto a EXW1.MI. Momento propizio: checklist A, score opportunità 100.0. Fondamentali: strong (75.4/100, qualita fondamentale forte). Allocazione: non scelto oggi (limite nuovi ingressi gia raggiunto)."
2026-05-07,ENEL.MI,Enel,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -1.39%",9.65,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-07,ENI.MI,Eni,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -3.81%",22.385,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-07,UCG.MI,UniCredit,stock,WATCH,trend_pullback,36.7,"strategia +8.0, trend +5.0, R/R +0.0, RSI +5.0, rischio -8.0, volumi -1.3, universo +0.0, costi -8.0; forza relativa -8.0 (-4.39% vs EXW1.MI); opportunita -6.0, decisione NO_GO, grado D",71.4,71.4,63.78,86.64,2.0,3.28084,234.25,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa debole: -4.39% rispetto a EXW1.MI. Momento non propizio: prezzo troppo distante dalla SMA20, distanza stop non efficiente."
2026-05-07,G.MI,Assicurazioni Generali,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 3.93%",39.0,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-07,G.MI,Assicurazioni Generali,stock,WATCH,near_breakout_setup,67.9,"radar breakout, distanza livello 0.56%, volume x0.79",39.0,,,,,0.0,0.0,0.0,Setup breakout in avvicinamento: prezzo vicino al massimo recente; attendere chiusura sopra livello con volumi adeguati.
2026-05-07,LDO.MI,Leonardo,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -0.80%",54.9,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-07,PRY.MI,Prysmian,stock,WATCH,near_breakout_setup,56.9,"radar breakout, distanza livello 0.35%, volume x1.09",143.65,,,,,0.0,0.0,0.0,Setup breakout in avvicinamento: prezzo vicino al massimo recente; attendere chiusura sopra livello con volumi adeguati.
2026-05-07,TRN.MI,Terna,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -1.94%",9.972,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-07,PST.MI,Poste Italiane,stock,WATCH,trend_pullback,100.0,"strategia +8.0, trend +7.6, R/R +0.0, RSI +5.0, rischio +8.0, volumi +8.0, universo +0.0, costi -2.0; forza relativa +4.0 (+2.08% vs EXW1.MI); opportunita +13.0, decisione NO_GO, grado A",23.3,23.3,22.02,25.86,2.0,18.790987,437.83,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa favorevole: +2.08% rispetto a EXW1.MI. Momento non propizio: prezzo troppo distante dalla SMA20."
2026-05-07,PST.MI,Poste Italiane,stock,WATCH,controlled_breakout,100.0,"strategia +10.0, trend +7.6, R/R +0.0, RSI +5.0, rischio +8.0, volumi +8.0, universo +0.0, costi -2.0; forza relativa +4.0 (+2.08% vs EXW1.MI); opportunita +27.0, decisione GO, grado A; fondamentali +3.0",23.3,23.3,22.3676,25.1648,2.0,18.790987,437.83,2.0,"Breakout sopra massimo recente in trend primario positivo, con volume superiore alla media e RSI sotto soglia estrema. Forza relativa favorevole: +2.08% rispetto a EXW1.MI. Momento propizio: checklist A, score opportunità 100.0. Quality gate fondamentale non superato: balance_sheet sotto soglia."
2026-05-07,FBK.MI,FinecoBank,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 0.61%",21.51,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-07,MONC.MI,Moncler,stock,BUY,trend_pullback,100.0,"strategia +8.0, trend +4.0, R/R +0.0, RSI +10.0, rischio +2.0, volumi -1.9, universo +0.0, costi -2.0; forza relativa +7.0 (+13.35% vs EXW1.MI); opportunita +26.0, decisione GO, grado A; fondamentali +6.0",54.86,54.86,50.86,62.86,2.0,6.25,342.88,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa favorevole: +13.35% rispetto a EXW1.MI. Momento propizio: checklist A, score opportunità 100.0. Fondamentali: strong (75.6/100, qualita fondamentale forte). Allocazione: selezionato dal motore finale per qualita del segnale e coerenza del portafoglio."
2026-05-08,SWDA.MI,iShares Core MSCI World UCITS ETF,etf,WATCH,near_breakout_setup,54.0,"radar breakout, distanza livello 0.55%, volume x0.80",119.51,,,,,0.0,0.0,0.0,Setup breakout in avvicinamento: prezzo vicino al massimo recente; attendere chiusura sopra livello con volumi adeguati.
2026-05-08,CSSPX.MI,iShares Core S&P 500 UCITS ETF,etf,WATCH,near_breakout_setup,55.9,"radar breakout, distanza livello -0.04%, volume x0.99",674.8,,,,,0.0,0.0,0.0,Setup breakout in avvicinamento: prezzo vicino al massimo recente; attendere chiusura sopra livello con volumi adeguati.
2026-05-08,EIMI.MI,iShares Core MSCI Emerging Markets IMI UCITS ETF,etf,WATCH,near_breakout_setup,55.6,"radar breakout, distanza livello 0.40%, volume x0.96",47.05,,,,,0.0,0.0,0.0,Setup breakout in avvicinamento: prezzo vicino al massimo recente; attendere chiusura sopra livello con volumi adeguati.
2026-05-08,EXW1.MI,iShares Core EURO STOXX 50 UCITS ETF,etf,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -1.64%",58.51,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-08,NVDA,NVIDIA,stock,WATCH,trend_pullback,18.7,"strategia +8.0, trend +8.7, R/R +0.0, RSI +5.0, rischio -8.0, volumi -5.0, universo +4.0, costi -15.0; forza relativa -8.0 (-2.95% vs EQQQ.MI); opportunita -21.0, decisione NO_GO, grado D",215.5,215.5,194.74,257.02,2.0,0.513562,93.95,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa debole: -2.95% rispetto a EQQQ.MI. Momento non propizio: prezzo troppo distante dalla SMA20, distanza stop non efficiente, costi troppo pesanti."
2026-05-08,GOOGL,Alphabet,stock,WATCH,near_breakout_setup,52.0,"radar breakout, distanza livello 0.32%, volume x0.32",398.81,,,,,0.0,0.0,0.0,Setup breakout in avvicinamento: prezzo vicino al massimo recente; attendere chiusura sopra livello con volumi adeguati.
2026-05-08,AVGO,Broadcom,stock,WATCH,trend_pullback,70.6,"strategia +8.0, trend +12.6, R/R +0.0, RSI +5.0, rischio +2.0, volumi -5.0, universo +2.0, costi -15.0; forza relativa +7.0 (+8.79% vs EQQQ.MI); opportunita +4.0, decisione NO_GO, grado C",428.045,428.045,396.78,490.575,2.0,0.258553,93.95,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa favorevole: +8.79% rispetto a EQQQ.MI. Momento non propizio: costi troppo pesanti."
2026-05-08,COST,Costco,stock,WATCH,trend_pullback,73.9,"strategia +8.0, trend +5.9, R/R +0.0, RSI +10.0, rischio +8.0, volumi -5.0, universo +2.0, costi -15.0; forza relativa -8.0 (-3.58% vs CSSPX.MI); opportunita +18.0, decisione NO_GO, grado B",1014.565,1014.565,983.6926,1076.3098,2.0,0.109083,93.95,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa debole: -3.58% rispetto a CSSPX.MI. Momento non propizio: costi troppo pesanti."
2026-05-08,WMT,Walmart,stock,WATCH,trend_pullback,81.8,"strategia +8.0, trend +13.8, R/R +0.0, RSI +10.0, rischio +8.0, volumi -5.0, universo +2.0, costi -15.0; forza relativa -8.0 (-5.23% vs CSSPX.MI); opportunita +18.0, decisione NO_GO, grado B",131.355,131.355,125.91,142.245,2.0,0.842546,93.95,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa debole: -5.23% rispetto a CSSPX.MI. Momento non propizio: costi troppo pesanti."
2026-05-08,LLY,Eli Lilly,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 3.33%",955.82,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-08,CAT,Caterpillar,stock,WATCH,trend_pullback,39.0,"strategia +8.0, trend +18.0, R/R +0.0, RSI +5.0, rischio -8.0, volumi -5.0, universo +0.0, costi -15.0; forza relativa +7.0 (+8.96% vs CSSPX.MI); opportunita -21.0, decisione NO_GO, grado D",900.45,900.45,809.1,1083.15,2.0,0.122908,93.95,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa favorevole: +8.96% rispetto a CSSPX.MI. Momento non propizio: prezzo troppo distante dalla SMA20, distanza stop non efficiente, costi troppo pesanti."
2026-05-08,ASML.AS,ASML Holding,stock,WATCH,trend_pullback,59.0,"strategia +8.0, trend +18.0, R/R +0.0, RSI +10.0, rischio -8.0, volumi -1.0, universo +4.0, costi -15.0; forza relativa +7.0 (+13.43% vs EXW1.MI); opportunita -14.0, decisione NO_GO, grado D",1319.4,1319.4,1167.4,1623.4,2.0,0.071206,93.95,2.0,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa favorevole: +13.43% rispetto a EXW1.MI. Momento non propizio: prezzo troppo distante dalla SMA20, distanza stop non efficiente, costi troppo pesanti."
2026-05-08,SU.PA,Schneider Electric,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 0.57%",272.6,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-08,TTE.PA,TotalEnergies,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -1.56%",75.8,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-08,NESN.SW,Nestle,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -0.15%",77.47,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-08,NOVN.SW,Novartis,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -2.48%",113.36,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
2026-05-08,ROG.SW,Roche,stock,WATCH,trend_pullback_setup,70.0,"radar pullback, distanza SMA20 -0.05%",318.3,,,,,0.0,0.0,0.0,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.
