,Close,High,Low,Open,Volume
2026-03-05,19.76786231994629,19.836298624640655,19.445241485181686,19.7092044949069,13834221
2026-03-06,20.066043853759766,20.1784721360164,19.67010117813831,19.718982391398146,15752197
2026-03-09,20.525535583496094,20.628187250763247,20.00249690211372,20.139367656502024,18636791
2026-03-10,20.403329849243164,20.545086108601744,19.94872749602411,20.012272698092247,13928259
2026-03-11,20.809049606323242,20.809049606323242,20.232242346236163,20.349559867227914,14861991
2026-03-12,21.278316497802734,21.336976192128123,20.78949689995053,20.853043969786977,16274909
2026-03-13,21.850234985351562,21.850234985351562,21.449403090183434,21.508060916020593,16999677
2026-03-16,22.031097412109375,22.138638311974304,21.737806422094195,21.879562677272304,11417869
2026-03-17,22.82298469543457,22.886531760657373,22.016433536354892,22.031097526522213,14466347
2026-03-18,22.554134368896484,22.759439555276764,22.358607662251885,22.53458113882243,15334609
2026-03-19,23.399791717529297,23.478002772215284,22.59324056571104,22.62256854578164,21365575
2026-03-20,23.09183692932129,23.297140250305706,22.8327612934665,23.145605514794365,30357205
2026-03-23,22.2614803314209,23.12149204175961,21.811703615324586,22.938616291817965,21119075
2026-03-24,22.70631217956543,22.72608303943882,22.355387901351175,22.488838377317084,11746078
2026-03-25,22.913902282714844,23.017696468170303,22.07365959829526,22.221937275439196,13058681
2026-03-26,23.368621826171875,23.37356548406228,23.017697534074916,23.032524736840042,11525614
2026-03-27,23.650348663330078,23.650348663330078,22.938614688776184,23.477358355941163,13703401
2026-03-30,24.27311897277832,24.401625796497804,23.739317046282657,23.74426070418709,15344850
2026-03-31,24.56473159790039,24.673467556608827,23.882652013943023,24.060585982406074,15048328
2026-04-01,23.40321922302246,24.065527952494495,23.314252238059577,23.88265221027212,20531986
2026-04-02,24.40162467956543,24.52024795295242,23.951847988955233,23.99138970856855,19809465
2026-04-07,24.59933090209961,24.727837727226394,24.283004669061615,24.44610955808611,13355374
