,Close,High,Low,Open,Volume
2025-05-07,424.0214538574219,427.9300199452061,423.20383477778967,427.13236209059204,13031
2025-05-08,434.43109130859375,435.8569193124905,430.33304533819796,433.9424976797882,6941
2025-05-09,434.3811950683594,437.72144452346936,432.10783661918947,436.12609832101555,4357
2025-05-12,454.4725341796875,459.2984651349594,450.3545877862406,450.57394828420746,4926
2025-05-13,462.6087646484375,463.1372198710242,454.9710698113946,455.58928969722945,4848
2025-05-14,463.4163818359375,463.74543777615423,458.6602850517969,463.3266476055233,3203
2025-05-15,465.1014709472656,465.18125499492027,459.75709604494864,462.34952987715104,4356
2025-05-16,467.0158996582031,467.0158996582031,463.4463089741955,463.4463089741955,2747
2025-05-19,462.5090637207031,463.64575824993074,455.4696273308174,459.88674875565584,7049
2025-05-20,462.58880615234375,464.4732858224311,461.2527124701189,462.2597502166681,2979
2025-05-21,460.97357177734375,461.65158407958336,454.63207847116655,457.6034106362053,3605
2025-05-22,457.6233215332031,459.00928791859786,452.64786409031524,455.5892847149434,2104
2025-05-23,449.7363586425781,455.4596622705146,445.5585590822187,454.5922009100671,2939
2025-05-26,454.5124206542969,454.9710724430988,453.1962576825699,453.1962576825699,3603
2025-05-27,459.04913330078125,459.04913330078125,454.0238037307174,454.901245608044,1234
2025-05-28,462.3694763183594,463.96482260974483,459.44801686965894,461.0632939592831,5009
2025-05-29,460.61456298828125,471.62241822546054,458.66027988099756,469.1296993130638,5387
2025-05-30,457.1945495605469,459.81689466542684,457.1945495605469,458.30133255543893,1657
2025-06-02,455.02093505859375,457.2444209454831,451.94988819221277,454.0038862261629,2026
2025-06-03,463.2568664550781,463.7953022921603,457.14474487908655,457.49370120458286,1270
2025-06-04,463.6656494140625,465.44046406602934,461.32251797476243,464.32373085967237,4716
2025-06-05,466.3179626464844,466.3179626464844,460.26563307710467,464.0146925213744,3475
2025-06-06,465.7795104980469,467.3449148855102,461.43219279112685,462.0902742506986,4045
2025-06-09,465.81939697265625,467.77371065832284,463.71555665523044,464.08447421392975,3474
2025-06-10,464.762451171875,467.23523928869724,464.762451171875,466.37772815942674,4057
2025-06-11,466.9062194824219,469.23940091484405,466.3578334504291,467.76373067804883,3581
2025-06-12,461.6819763183594,462.9195057919185,457.29071421045734,462.50035633791373,3169
2025-06-13,459.5961608886719,461.11313359385167,455.8735518399316,456.133045634943,3118
2025-06-16,462.3805847167969,462.82970388990117,457.64001093032346,458.49832012720753,3927
2025-06-17,462.87957763671875,463.0791929199217,459.6060880084965,460.7737795469032,2424
2025-06-18,461.881591796875,463.7778457380326,460.6340723392808,461.4424625112404,2893
2025-06-19,457.1410217285156,460.94345863089563,456.34262145170266,460.94345863089563,997
2025-06-20,458.9574279785156,462.41055341812086,457.2408399324252,459.42649652765135,2468
2025-06-23,459.2667541503906,461.8416511327979,458.1190424451074,458.17892093706894,909
2025-06-24,465.0353088378906,465.5742457532225,463.22890316124017,465.3446912162993,4006
2025-06-25,466.4624938964844,469.4066214402581,466.4624938964844,466.7718762746942,5385
2025-06-26,466.2329406738281,466.2728698231662,463.83770948283245,465.83374055149835,2222
2025-06-27,470.5543518066406,470.6042708593996,467.63017349340623,468.9275815528496,3058
2025-06-30,469.77587890625,472.43060385567895,469.0672964119753,471.01343886712954,2361
2025-07-01,465.8038024902344,469.5962493475529,464.0772246469143,469.35673536494835,7402
2025-07-02,468.538330078125,469.1970239518253,464.50633899836015,467.46048675744333,4908
2025-07-03,474.1871337890625,474.75600996301984,468.5383621135435,468.9375622426825,15226
2025-07-04,470.68408203125,472.40066997077986,470.3048312545955,472.40066997077986,2934
2025-07-07,472.2809143066406,474.44662142608695,471.9715319262936,472.1811066613958,3115
2025-07-08,472.9495849609375,474.32682078173974,472.0114479443659,472.290891069067,2153
2025-07-09,474.9755554199219,477.64023977849575,472.18109371477254,472.4705267409416,2774
2025-07-10,476.7520446777344,477.22111320870636,474.07733983250176,474.07733983250176,5159
2025-07-11,475.06536865234375,476.57235134895546,473.059347747927,475.8637688707996,2458
2025-07-14,475.92364501953125,476.99152891064216,472.9894770227871,474.2369963936132,5198
2025-07-15,483.1593017578125,483.1593017578125,479.43672310576716,479.9257409978116,3165
2025-07-16,473.98748779296875,482.0913686719224,473.98748779296875,478.61829427066544,2193
2025-07-17,485.2750549316406,485.3848524760895,482.3209375311614,483.8578899543299,4982
2025-07-18,483.0594787597656,485.42480121289435,482.4606937913965,485.3748821608518,18927
2025-07-21,484.23712158203125,486.0335372576724,483.03949082692696,484.51656469728687,11904
2025-07-22,479.9256896972656,484.2071846415824,479.2270666772924,483.5784300150096,987
2025-07-23,479.8757629394531,481.1033329267077,479.09731209453963,480.3648112283837,2313
2025-07-24,481.3528747558594,482.8898272221136,479.935709738821,481.85188252803124,2874
2025-07-25,484.06744384765625,484.06744384765625,482.04147365492344,482.8199245058992,1913
2025-07-28,490.07550048828125,490.5246196473671,487.1413324733614,487.5305731388379,3247
2025-07-29,493.32904052734375,496.6823884528696,493.56855450166125,494.77617518854964,2525
2025-07-30,496.4029846191406,497.65050409580823,492.6304564829599,493.26920107438264,1942
2025-07-31,499.4768371582031,506.10364448805893,498.2592569844472,504.08766406728995,6626
2025-08-01,481.9117736816406,494.10752517212546,478.30895209129926,493.96781882989694,13486
2025-08-04,487.32098388671875,487.6702953937059,482.15124058874244,482.24108878349455,5138
2025-08-05,485.8638610839844,492.5006883691491,485.8539016399885,491.41285515447026,2251
2025-08-06,487.03155517578125,487.03155517578125,483.87782259807983,486.85191969871977,1878
2025-08-07,490.99371337890625,493.32906612070593,488.3988668467896,488.3988668467896,3131
2025-08-08,492.6204528808594,493.84799244337546,490.52461425651893,490.54456360183076,1778
